Note 0;;;;;;;;;;;
;2;2017;5816682;Victoria & Abdul;Film;Biographie;homme  ;homme  femme ;21;68,3;Note 2
;2;2017;0498381;Rings;Film;Horreur;homme  ;femme ;25;83,1;Note 2
;2;2017;5109784;Mother!;Film;Horreur;homme  ;femme ;30;44,5;Note 2
;2;2017;4555426;Darkest Hour;Film;Guerre;homme  ;homme  ;30;150,8;Note 2
;2;2017;3829920;Only the Brave;Film;Drame;homme  ;homme  ;38;26,3;Note 2
;2;2017;5390504;Detroit;Film;Crime;femme ;homme  ;40;26;Note 2
;2;2017;5294550;All the Money in the World;Film;Thriller;homme  ;homme  femme ;50;57;Note 2
;2;2017;2345759;The Mummy;Film;Aventure;homme  ;homme  ;195;410;Note 2
;2;2017;2417712;Goon: Last of the Enforcers;Film;Comedie;homme  ;homme  ;;0,89;Note 2
;2;2017;5175450;Mark Felt: The Man Who Brought Down the White House;Film;Historique;homme  ;homme  ;;4,4;Note 2
;2;2017;6129999014;"Fate/Stay Night: Heaven&#39;s Feel - I. Presage Flower";Film;Fantastique;homme  ;homme  ;;19;Note 2
Note 3;;;;;;;;;;;
;3;2017;4738802;That’s Not Me;Film;Comedie;homme  ;femme ;0,06;;Note 3
;3;2017;6303866;Beach Rats;Film;Drame;femme ;homme  ;0,2;0,48;Note 3
;3;2017;2582784;Flower;Film;Comedie dramatique;homme  ;femme ;0,5;0,38;Note 3
;3;2017;4729896;Apostasy;Film;Drame;homme  ;femme ;0,5;0,43;Note 3
;3;2017;4411596;My Cousin Rachel;Film;Romance;homme  ;homme  ;1,2;9,2;Note 3
;3;2017;5710514;I Dont Feel at Home in This World Anymore;Film;Crime;homme  ;femme ;1,5;;Note 3
;3;2017;6870750;El libro de Lila;Film;Aventure;femme ;femme ;1,5;;Note 3
;3;2017;4846232;Good Time;Film;Thriller;homme  ;homme  ;2;4,1;Note 3
;3;2017;5649144;The Florida Project;Film;Drame;homme  ;femme ;2;11,3;Note 3
;3;2017;7608418;A Christmas Prince;Film;Romance;homme  ;femme ;2;;Note 3
;3;2017;6814914;Djam;Film;Drame;homme  ;femme ;2,4;;Note 3
;3;2017;4348012;Mayhem;Film;Horreur;homme  ;homme  ;2,5;0,017;Note 3
;3;2017;5176252;La llamada;Film;Musical;homme  ;femme ;2,7;3,1;Note 3
;3;2017;5726616;Call Me by Your Name;Film;Romance;homme  ;homme  ;3,5;43,1;Note 3
;3;2017;5737862;Landline;Film;Comedie;homme  ;femme ;3,7;0,94;Note 3
;3;2017;5462326;Mom and Dad;Film;Horreur;homme  ;homme  femme ;4;0,165;Note 3
;3;2017;5052448;Get Out;Film;Thriller;homme  ;homme  ;4,5;255,5;Note 3
;3;2017;5308322;Happy Death Day;Film;Comedie;homme  ;femme ;4,8;125,5;Note 3
;3;2017;6304046;Thelma;Film;Horreur;homme  ;femme ;5;1,5;Note 3
;3;2017;5649108;Thoroughbreds;Film;Thriller;homme  ;femme ;5;3,2;Note 3
;3;2017;1412528;Table 19;Film;Comedie;homme  ;femme ;5;5;Note 3
;3;2017;4695012;It Comes at Night;Film;Horreur;homme  ;homme  ;5;14;Note 3
;3;2017;1691916;Before I Fall;Film;Sci-fi;femme ;femme ;5;18,9;Note 3
;3;2017;5462602;The Big Sick;Film;Romance;homme  ;homme  ;5;56,4;Note 3
;3;2017;1781058;Wilson;Film;Comedie dramatique;homme  ;homme  ;5;653,951;Note 3
;3;2017;6298780;Sharknado 5: Global Swarming;Film;Horreur;homme  ;homme  ;5;;Note 3
;3;2017;2932536;47 Meters Down;Film;Horreur;homme  ;femme ;5,3;62,6;Note 3
;3;2017;6108178;Disobedience;Film;Romance;homme  ;femme ;6;8;Note 3
;3;2017;5962210;Ingrid Goes West;Film;Comedie;homme  ;femme ;6;100;Note 3
;3;2017;4131800;My Little Pony: The Movie;Film;Animation;homme  ;-;6,5;61,3;Note 3
;3;2017;4065552;Tuntematon sotilas;Film;Guerre;homme  ;homme  ;7;13,5;Note 3
;3;2017;3750872;The Wife;Film;Drame;homme  ;femme ;7;17,7;Note 3
;3;2017;4481414;Gifted;Film;Drame;homme  ;homme  femme ;7;43;Note 3
;3;2017;5348236;The Midwife;Film;Drame;homme  ;femme ;8;7,2;Note 3
;3;2017;0491203;Tulip Fever;Film;Romance;homme  ;homme  ;9,2;25;Note 3
;3;2017;2396589;Mudbound;Film;Drame;homme  ;homme  ;10;0,117;Note 3
;3;2017;3901826;The Breadwinner;Film;Animation;femme ;femme ;10;4,4;Note 3
;3;2017;5592248;The Beguiled;Film;Thriller;femme ;femme ;10;27,4;Note 3
;3;2017;3521126;The Disaster Artist;Film;Comedie dramatique;homme  ;homme  ;10;29,8;Note 3
;3;2017;5001718;Everything, Everything;Film;Romance;femme ;femme ;10;61,6;Note 3
;3;2017;4925292;Lady Bird;Film;Comedie dramatique;femme ;femme ;10;79;Note 3
;3;2017;3348730;Jigsaw;Film;Horreur;homme  ;homme  femme ;10;103;Note 3
